time,roll_e,pitch_e,yaw_e
13.878000,-0.004606,0.001157,0.485808
13.882000,-0.004385,0.001314,0.486475
13.882000,-0.004168,0.001471,0.487159
13.884000,-0.003955,0.001628,0.487858
13.886000,-0.003745,0.001786,0.488573
13.888000,-0.003540,0.001941,0.489281
13.892000,-0.003144,0.002244,0.490678
13.894000,-0.003144,0.002244,0.490678
13.894000,-0.002951,0.002393,0.491373
13.896000,-0.002761,0.002542,0.492074
13.898000,-0.002573,0.002690,0.492786
13.900000,-0.002387,0.002840,0.493517
13.904000,-0.002203,0.002990,0.494271
13.904000,-0.002325,0.003251,0.494965
13.906000,-0.002739,0.003616,0.495604
13.908000,-0.003409,0.004070,0.496196
13.910000,-0.004185,0.004552,0.496605
13.914000,-0.005032,0.005057,0.496838
13.916000,-0.005917,0.005581,0.496889
13.916000,-0.006823,0.006120,0.496778
13.918000,-0.007737,0.006675,0.496526
13.920000,-0.008647,0.007244,0.496158
13.924000,-0.010420,0.008419,0.495154
13.924000,-0.010420,0.008419,0.495154
13.926000,-0.011269,0.009021,0.494559
13.928000,-0.012087,0.009630,0.493939
13.930000,-0.012867,0.010245,0.493294
13.934000,-0.013604,0.010862,0.492636
13.934000,-0.014294,0.011480,0.491969
13.936000,-0.014934,0.012095,0.491303
13.938000,-0.015522,0.012706,0.490640
13.940000,-0.016058,0.013311,0.489987
13.944000,-0.016969,0.014495,0.488721
13.944000,-0.016969,0.014495,0.488721
13.946000,-0.017345,0.015072,0.488114
13.948000,-0.017673,0.015635,0.487529
13.950000,-0.017952,0.016186,0.486967
13.954000,-0.018183,0.016721,0.486428
13.954000,-0.018368,0.017241,0.485914
13.956000,-0.018508,0.017744,0.485424
13.958000,-0.018607,0.018230,0.484959
13.960000,-0.018666,0.018699,0.484520
13.962000,-0.018687,0.019149,0.484104
13.964000,-0.018673,0.019580,0.483710
13.966000,-0.018626,0.019992,0.483338
13.968000,-0.018549,0.020385,0.482987
13.970000,-0.018445,0.020758,0.482658
13.974000,-0.018163,0.021446,0.482060
13.976000,-0.018163,0.021446,0.482060
13.976000,-0.017991,0.021761,0.481791
13.978000,-0.017802,0.022058,0.481542
13.980000,-0.017598,0.022335,0.481312
13.984000,-0.017382,0.022593,0.481100
13.984000,-0.017154,0.022832,0.480905
13.986000,-0.016917,0.023052,0.480727
13.988000,-0.016672,0.023253,0.480563
13.990000,-0.016420,0.023435,0.480412
13.992000,-0.016164,0.023598,0.480273
13.996000,-0.015906,0.023743,0.480146
13.998000,-0.015645,0.023870,0.480030
13.998000,-0.015386,0.023979,0.479925
14.000000,-0.015128,0.024069,0.479832
14.002000,-0.014875,0.024141,0.479748
14.004000,-0.014626,0.024195,0.479675
14.006000,-0.014384,0.024230,0.479612
14.008000,-0.014148,0.024248,0.479559
14.010000,-0.013921,0.024249,0.479516
14.012000,-0.013702,0.024233,0.479481
14.014000,-0.013491,0.024201,0.479452
14.016000,-0.013290,0.024154,0.479429
14.018000,-0.013098,0.024091,0.479413
14.020000,-0.012918,0.024013,0.479404
14.024000,-0.012750,0.023919,0.479401
14.026000,-0.012594,0.023811,0.479407
14.026000,-0.012451,0.023688,0.479419
14.028000,-0.012321,0.023550,0.479440
14.030000,-0.012205,0.023399,0.479469
14.032000,-0.012103,0.023233,0.479506
14.034000,-0.012014,0.023053,0.479552
14.036000,-0.011938,0.022860,0.479604
14.038000,-0.011875,0.022654,0.479661
14.040000,-0.011825,0.022435,0.479723
14.042000,-0.011788,0.022202,0.479791
14.046000,-0.011765,0.021958,0.479866
14.048000,-0.011756,0.021701,0.479948
14.048000,-0.011761,0.021433,0.480037
14.050000,-0.011781,0.021152,0.480135
14.052000,-0.011814,0.020861,0.480241
14.054000,-0.011862,0.020559,0.480357
14.058000,-0.011923,0.020245,0.480483
14.060000,-0.011999,0.019921,0.480619
14.060000,-0.012087,0.019587,0.480766
14.062000,-0.012188,0.019242,0.480919
14.064000,-0.012301,0.018887,0.481079
14.066000,-0.012426,0.018522,0.481245
14.070000,-0.012563,0.018148,0.481419
14.072000,-0.012712,0.017765,0.481601
14.072000,-0.012872,0.017374,0.481793
14.074000,-0.013046,0.016975,0.481995
14.076000,-0.013232,0.016567,0.482210
14.080000,-0.013430,0.016152,0.482439
14.080000,-0.013639,0.015730,0.482682
14.082000,-0.013861,0.015301,0.482941
14.086000,-0.014095,0.014864,0.483217
14.086000,-0.014336,0.014420,0.483506
14.088000,-0.014587,0.013968,0.483808
14.090000,-0.014846,0.013511,0.484125
14.092000,-0.015115,0.013049,0.484464
14.094000,-0.015396,0.012583,0.484831
14.096000,-0.015689,0.012111,0.485227
14.100000,-0.015995,0.011634,0.485653
14.100000,-0.016348,0.011092,0.486030
14.102000,-0.016739,0.010497,0.486366
14.104000,-0.017156,0.009864,0.486667
14.106000,-0.017565,0.009225,0.486847
14.110000,-0.017958,0.008589,0.486911
14.110000,-0.018332,0.007961,0.486863
14.112000,-0.018684,0.007347,0.486707
14.114000,-0.019013,0.006751,0.486460
14.116000,-0.019315,0.006174,0.486140
14.120000,-0.019591,0.005621,0.485763
14.120000,-0.019837,0.005093,0.485347
14.122000,-0.020054,0.004591,0.484906
14.124000,-0.020239,0.004115,0.484451
14.126000,-0.020393,0.003667,0.483994
14.128000,-0.020516,0.003244,0.483542
14.130000,-0.020607,0.002848,0.483101
14.132000,-0.020669,0.002478,0.482676
14.134000,-0.020700,0.002133,0.482271
14.138000,-0.020704,0.001812,0.481889
14.138000,-0.020679,0.001514,0.481532
14.140000,-0.020629,0.001238,0.481202
14.142000,-0.020553,0.000983,0.480898
14.144000,-0.020453,0.000749,0.480623
14.146000,-0.020331,0.000534,0.480375
14.150000,-0.020189,0.000338,0.480154
14.150000,-0.020026,0.000160,0.479959
14.152000,-0.019846,-0.000002,0.479791
14.154000,-0.019649,-0.000148,0.479649
14.156000,-0.019437,-0.000279,0.479531
14.160000,-0.019211,-0.000395,0.479438
14.162000,-0.018972,-0.000499,0.479368
14.162000,-0.018721,-0.000589,0.479322
14.164000,-0.018459,-0.000668,0.479298
14.166000,-0.018187,-0.000734,0.479297
14.168000,-0.017906,-0.000790,0.479316
14.172000,-0.017617,-0.000836,0.479357
14.172000,-0.017320,-0.000872,0.479418
14.174000,-0.017017,-0.000898,0.479499
14.176000,-0.016709,-0.000915,0.479599
14.178000,-0.016395,-0.000925,0.479718
14.180000,-0.016077,-0.000926,0.479855
14.184000,-0.015755,-0.000919,0.480010
14.184000,-0.015431,-0.000906,0.480182
14.186000,-0.015103,-0.000885,0.480372
14.188000,-0.014774,-0.000858,0.480579
14.190000,-0.014443,-0.000825,0.480802
14.194000,-0.014112,-0.000787,0.481042
14.194000,-0.013779,-0.000742,0.481298
14.196000,-0.013447,-0.000691,0.481569
14.198000,-0.013115,-0.000635,0.481857
14.200000,-0.012783,-0.000574,0.482159
14.204000,-0.012453,-0.000508,0.482477
14.206000,-0.012124,-0.000438,0.482810
14.206000,-0.011796,-0.000364,0.483159
14.208000,-0.011471,-0.000286,0.483523
14.210000,-0.011147,-0.000205,0.483902
14.214000,-0.010827,-0.000120,0.484295
14.216000,-0.010508,-0.000031,0.484702
14.216000,-0.010193,0.000062,0.485124
14.218000,-0.009880,0.000158,0.485560
14.220000,-0.009571,0.000257,0.486011
14.222000,-0.009264,0.000360,0.486476
14.224000,-0.008961,0.000466,0.486956
14.226000,-0.008662,0.000575,0.487451
14.228000,-0.008365,0.000687,0.487960
14.230000,-0.008073,0.000801,0.488486
14.234000,-0.007784,0.000918,0.489026
14.234000,-0.007500,0.001037,0.489582
14.236000,-0.007219,0.001159,0.490153
14.238000,-0.006944,0.001282,0.490738
14.240000,-0.006672,0.001407,0.491335
14.244000,-0.006406,0.001533,0.491945
14.246000,-0.006143,0.001661,0.492569
14.246000,-0.005885,0.001790,0.493207
14.248000,-0.005632,0.001921,0.493858
14.250000,-0.005383,0.002053,0.494525
14.254000,-0.005138,0.002187,0.495206
14.254000,-0.004896,0.002321,0.495902
14.256000,-0.004659,0.002457,0.496614
14.258000,-0.004424,0.002594,0.497342
14.260000,-0.004194,0.002732,0.498086
14.262000,-0.003968,0.002870,0.498835
14.266000,-0.003747,0.003007,0.499589
14.266000,-0.003531,0.003143,0.500350
14.268000,-0.003318,0.003279,0.501118
14.270000,-0.003109,0.003415,0.501895
14.272000,-0.002903,0.003551,0.502683
14.276000,-0.002501,0.003825,0.504296
14.276000,-0.002501,0.003825,0.504296
14.278000,-0.002304,0.003963,0.505127
14.280000,-0.002110,0.004101,0.505975
14.284000,-0.001918,0.004240,0.506842
14.284000,-0.001729,0.004379,0.507730
14.286000,-0.001543,0.004518,0.508639
14.288000,-0.001365,0.004650,0.509512
14.292000,-0.001191,0.004777,0.510366
14.292000,-0.001215,0.004993,0.511154
14.294000,-0.001478,0.005304,0.511888
14.296000,-0.001981,0.005704,0.512581
14.298000,-0.002576,0.006132,0.513079
14.302000,-0.003230,0.006581,0.513374
14.302000,-0.003915,0.007048,0.513456
14.304000,-0.004618,0.007533,0.513343
14.306000,-0.005328,0.008035,0.513061
14.308000,-0.006038,0.008552,0.512633
14.312000,-0.006741,0.009086,0.512086
14.312000,-0.007435,0.009635,0.511468
14.314000,-0.008115,0.010199,0.510803
14.316000,-0.008775,0.010776,0.510114
14.318000,-0.009408,0.011363,0.509412
14.322000,-0.010009,0.011957,0.508707
14.322000,-0.010574,0.012556,0.508008
14.324000,-0.011099,0.013157,0.507321
14.326000,-0.011583,0.013757,0.506651
14.328000,-0.012021,0.014353,0.505999
14.332000,-0.012415,0.014943,0.505368
14.332000,-0.012763,0.015525,0.504761
14.334000,-0.013065,0.016097,0.504178
14.336000,-0.013322,0.016658,0.503621
14.338000,-0.013534,0.017205,0.503089
14.342000,-0.013703,0.017739,0.502580
14.342000,-0.013830,0.018257,0.502095
14.344000,-0.013917,0.018759,0.501635
14.346000,-0.013966,0.019244,0.501198
14.348000,-0.013979,0.019712,0.500785
14.352000,-0.013959,0.020162,0.500397
14.352000,-0.013907,0.020594,0.500034
14.354000,-0.013828,0.021008,0.499695
14.356000,-0.013721,0.021403,0.499382
14.358000,-0.013591,0.021779,0.499091
14.362000,-0.013439,0.022136,0.498824
14.362000,-0.013267,0.022474,0.498576
14.364000,-0.013077,0.022792,0.498348
14.366000,-0.012871,0.023091,0.498138
14.368000,-0.012652,0.023371,0.497946
14.370000,-0.012421,0.023631,0.497771
14.374000,-0.012181,0.023873,0.497612
14.374000,-0.011934,0.024096,0.497470
14.376000,-0.011681,0.024300,0.497344
14.378000,-0.011426,0.024486,0.497234
14.380000,-0.011168,0.024654,0.497140
14.382000,-0.010909,0.024804,0.497060
14.384000,-0.010652,0.024936,0.496995
14.386000,-0.010396,0.025050,0.496945
14.388000,-0.010144,0.025146,0.496906
14.390000,-0.009895,0.025225,0.496877
14.392000,-0.009652,0.025285,0.496858
14.394000,-0.009415,0.025327,0.496849
14.396000,-0.009187,0.025352,0.496849
14.398000,-0.008967,0.025360,0.496858
14.402000,-0.008756,0.025351,0.496877
14.402000,-0.008555,0.025324,0.496906
14.404000,-0.008366,0.025281,0.496944
14.406000,-0.008188,0.025221,0.496992
14.408000,-0.008022,0.025145,0.497051
14.412000,-0.007868,0.025053,0.497119
14.414000,-0.007725,0.024945,0.497193
14.414000,-0.007595,0.024821,0.497274
14.416000,-0.007478,0.024683,0.497362
14.418000,-0.007374,0.024530,0.497456
14.422000,-0.007284,0.024363,0.497558
14.422000,-0.007208,0.024181,0.497666
14.424000,-0.007147,0.023986,0.497783
14.426000,-0.007100,0.023778,0.497909
14.428000,-0.007067,0.023556,0.498043
14.432000,-0.007050,0.023322,0.498188
14.432000,-0.007046,0.023076,0.498343
14.434000,-0.007058,0.022818,0.498508
14.436000,-0.007083,0.022547,0.498685
14.438000,-0.007122,0.022264,0.498867
14.442000,-0.007174,0.021969,0.499057
14.442000,-0.007238,0.021663,0.499253
14.444000,-0.007317,0.021345,0.499456
14.446000,-0.007408,0.021016,0.499668
14.448000,-0.007514,0.020677,0.499888
14.450000,-0.007633,0.020327,0.500119
14.454000,-0.007765,0.019967,0.500360
14.454000,-0.007912,0.019597,0.500613
14.456000,-0.008072,0.019217,0.500879
14.458000,-0.008245,0.018828,0.501158
14.460000,-0.008432,0.018429,0.501450
14.462000,-0.008631,0.018021,0.501756
14.466000,-0.008841,0.017603,0.502073
14.466000,-0.009063,0.017177,0.502405
14.468000,-0.009297,0.016742,0.502750
14.470000,-0.009542,0.016299,0.503111
14.472000,-0.009798,0.015848,0.503489
14.476000,-0.010066,0.015390,0.503883
14.476000,-0.010345,0.014925,0.504298
14.478000,-0.010635,0.014452,0.504733
14.480000,-0.010937,0.013972,0.505193
14.482000,-0.011251,0.013484,0.505680
14.484000,-0.011577,0.012989,0.506195
14.486000,-0.011915,0.012485,0.506739
14.488000,-0.012304,0.011903,0.507227
14.492000,-0.012735,0.011258,0.507667
14.492000,-0.013196,0.010565,0.508067
14.494000,-0.013651,0.009866,0.508344
14.496000,-0.014092,0.009171,0.508503
14.500000,-0.014516,0.008486,0.508549
14.500000,-0.014919,0.007816,0.508498
14.502000,-0.015298,0.007165,0.508368
14.506000,-0.015975,0.005934,0.507942
14.506000,-0.015975,0.005934,0.507942
14.508000,-0.016269,0.005357,0.507678
14.510000,-0.016533,0.004807,0.507409
14.514000,-0.016971,0.003785,0.506827
14.516000,-0.016971,0.003785,0.506827
14.516000,-0.017146,0.003313,0.506526
14.518000,-0.017292,0.002868,0.506234
14.520000,-0.017410,0.002448,0.505948
14.524000,-0.017565,0.001682,0.505414
14.526000,-0.017603,0.001336,0.505170
14.526000,-0.017603,0.001336,0.505170
14.528000,-0.017617,0.001012,0.504948
14.530000,-0.017607,0.000712,0.504749
14.532000,-0.017572,0.000435,0.504571
14.536000,-0.017435,-0.000055,0.504282
14.538000,-0.017435,-0.000055,0.504282
14.538000,-0.017335,-0.000270,0.504171
14.540000,-0.017216,-0.000465,0.504084
14.542000,-0.017079,-0.000643,0.504019
14.546000,-0.016925,-0.000802,0.503977
14.548000,-0.016756,-0.000946,0.503957
14.548000,-0.016571,-0.001073,0.503958
14.550000,-0.016374,-0.001186,0.503981
14.554000,-0.015944,-0.001370,0.504089
14.554000,-0.015944,-0.001370,0.504089
14.556000,-0.015713,-0.001443,0.504173
14.558000,-0.015474,-0.001504,0.504277
14.560000,-0.015226,-0.001554,0.504400
14.562000,-0.014971,-0.001593,0.504542
14.564000,-0.014709,-0.001622,0.504702
14.566000,-0.014441,-0.001641,0.504881
14.570000,-0.014167,-0.001651,0.505078
14.570000,-0.013890,-0.001652,0.505293
14.572000,-0.013608,-0.001644,0.505525
14.574000,-0.013322,-0.001629,0.505774
14.576000,-0.013033,-0.001605,0.506040
14.580000,-0.012743,-0.001575,0.506323
14.582000,-0.012451,-0.001538,0.506622
14.582000,-0.012158,-0.001495,0.506937
14.584000,-0.011864,-0.001444,0.507268
14.586000,-0.011569,-0.001387,0.507615
14.590000,-0.011275,-0.001325,0.507976
14.590000,-0.010982,-0.001257,0.508354
14.592000,-0.010689,-0.001184,0.508744
14.596000,-0.010397,-0.001106,0.509150
14.596000,-0.010107,-0.001024,0.509571
14.598000,-0.009819,-0.000938,0.510007
14.600000,-0.009532,-0.000847,0.510459
14.604000,-0.009247,-0.000753,0.510926
14.604000,-0.008965,-0.000655,0.511408
14.606000,-0.008686,-0.000552,0.511906
14.608000,-0.008409,-0.000446,0.512419
14.612000,-0.008134,-0.000336,0.512947
14.612000,-0.007863,-0.000222,0.513489
14.614000,-0.007595,-0.000105,0.514046
14.616000,-0.007330,0.000015,0.514616
14.618000,-0.007069,0.000138,0.515201
14.620000,-0.006810,0.000263,0.515801
14.622000,-0.006554,0.000392,0.516415
14.624000,-0.006302,0.000524,0.517044
14.626000,-0.006052,0.000658,0.517688
14.630000,-0.005806,0.000794,0.518347
14.630000,-0.005563,0.000933,0.519022
14.632000,-0.005324,0.001073,0.519712
14.636000,-0.005087,0.001216,0.520418
14.638000,-0.004855,0.001360,0.521139
14.638000,-0.004626,0.001505,0.521871
14.640000,-0.004401,0.001651,0.522612
14.642000,-0.004181,0.001797,0.523364
14.646000,-0.003964,0.001944,0.524126
14.648000,-0.003750,0.002092,0.524902
14.648000,-0.003540,0.002241,0.525690
14.650000,-0.003334,0.002391,0.526491
14.652000,-0.003131,0.002541,0.527306
14.654000,-0.002931,0.002692,0.528135
14.658000,-0.002735,0.002843,0.528981
14.658000,-0.002541,0.002995,0.529843
14.660000,-0.002351,0.003146,0.530722
14.662000,-0.002165,0.003296,0.531598
14.666000,-0.001984,0.003443,0.532475
14.666000,-0.001807,0.003589,0.533350
14.668000,-0.001633,0.003733,0.534228
14.670000,-0.001462,0.003877,0.535113
14.674000,-0.001127,0.004163,0.536919
14.676000,-0.001127,0.004163,0.536919
14.678000,-0.000962,0.004307,0.537852
14.678000,-0.000799,0.004452,0.538812
14.680000,-0.000983,0.004720,0.539714
14.682000,-0.001491,0.005098,0.540569
14.686000,-0.002940,0.005985,0.541711
14.688000,-0.002940,0.005985,0.541711
14.688000,-0.003798,0.006478,0.541998
14.690000,-0.004707,0.006996,0.542136
14.692000,-0.005649,0.007539,0.542131
14.694000,-0.006609,0.008102,0.542003
14.698000,-0.008527,0.009281,0.541460
14.700000,-0.008527,0.009281,0.541460
14.700000,-0.009462,0.009889,0.541083
14.702000,-0.010372,0.010508,0.540673
14.704000,-0.011246,0.011132,0.540229
14.706000,-0.012079,0.011761,0.539766
14.710000,-0.012865,0.012391,0.539289
14.712000,-0.013602,0.013019,0.538807
14.712000,-0.014284,0.013643,0.538323
14.714000,-0.014912,0.014261,0.537845
14.716000,-0.015483,0.014870,0.537377
14.718000,-0.015998,0.015470,0.536921
14.722000,-0.016457,0.016058,0.536479
14.722000,-0.016860,0.016633,0.536055
14.724000,-0.017209,0.017193,0.535650
14.726000,-0.017505,0.017738,0.535268
14.728000,-0.017750,0.018266,0.534907
14.732000,-0.017947,0.018776,0.534568
14.732000,-0.018097,0.019268,0.534252
14.734000,-0.018202,0.019741,0.533960
14.736000,-0.018266,0.020195,0.533692
14.738000,-0.018290,0.020629,0.533446
14.742000,-0.018277,0.021042,0.533222
14.742000,-0.018231,0.021436,0.533018
14.744000,-0.018152,0.021809,0.532835
14.746000,-0.018046,0.022161,0.532671
14.748000,-0.017913,0.022493,0.532527
14.752000,-0.017757,0.022804,0.532402
14.754000,-0.017580,0.023094,0.532297
14.754000,-0.017384,0.023365,0.532209
14.756000,-0.017173,0.023615,0.532140
14.758000,-0.016949,0.023845,0.532089
14.762000,-0.016470,0.024247,0.532036
14.764000,-0.016470,0.024247,0.532036
14.764000,-0.016218,0.024418,0.532032
14.766000,-0.015961,0.024570,0.532040
14.768000,-0.015700,0.024704,0.532062
14.772000,-0.015436,0.024820,0.532096
14.774000,-0.015173,0.024917,0.532143
14.774000,-0.014911,0.024995,0.532202
14.776000,-0.014652,0.025054,0.532271
14.778000,-0.014398,0.025094,0.532352
14.780000,-0.014150,0.025115,0.532445
14.784000,-0.013908,0.025119,0.532548
14.784000,-0.013674,0.025105,0.532663
14.786000,-0.013448,0.025073,0.532788
14.788000,-0.013232,0.025023,0.532922
14.790000,-0.013024,0.024957,0.533066
14.794000,-0.012641,0.024774,0.533381
14.796000,-0.012641,0.024774,0.533381
14.796000,-0.012465,0.024659,0.533551
14.798000,-0.012301,0.024528,0.533729
14.800000,-0.012149,0.024382,0.533917
14.802000,-0.012009,0.024221,0.534113
14.806000,-0.011881,0.024044,0.534318
14.806000,-0.011767,0.023854,0.534533
14.808000,-0.011666,0.023649,0.534757
14.810000,-0.011578,0.023429,0.534990
14.812000,-0.011504,0.023196,0.535233
14.814000,-0.011444,0.022949,0.535484
14.816000,-0.011397,0.022689,0.535745
14.818000,-0.011363,0.022416,0.536015
14.820000,-0.011344,0.022131,0.536295
14.824000,-0.011347,0.021521,0.536883
14.826000,-0.011347,0.021521,0.536883
14.826000,-0.011369,0.021198,0.537191
14.828000,-0.011404,0.020864,0.537508
14.830000,-0.011452,0.020518,0.537835
14.834000,-0.011514,0.020161,0.538172
14.834000,-0.011590,0.019793,0.538519
14.836000,-0.011680,0.019413,0.538878
14.838000,-0.011784,0.019024,0.539251
14.840000,-0.011902,0.018624,0.539638
14.844000,-0.012033,0.018213,0.540040
14.844000,-0.012178,0.017794,0.540457
14.846000,-0.012335,0.017364,0.540888
14.848000,-0.012505,0.016924,0.541333
14.850000,-0.012686,0.016475,0.541790
14.854000,-0.012880,0.016016,0.542260
14.856000,-0.013085,0.015548,0.542741
14.856000,-0.013301,0.015071,0.543235
14.858000,-0.013527,0.014585,0.543739
14.860000,-0.013763,0.014092,0.544252
14.862000,-0.014019,0.013592,0.544816
14.866000,-0.014292,0.013086,0.545429
14.868000,-0.014579,0.012570,0.546085
14.868000,-0.014877,0.012045,0.546768
14.870000,-0.015181,0.011509,0.547468
14.872000,-0.015488,0.010964,0.548172
14.876000,-0.015834,0.010351,0.548802
14.878000,-0.016184,0.009709,0.549289
14.878000,-0.016530,0.009050,0.549642
14.880000,-0.016865,0.008385,0.549870
14.884000,-0.017185,0.007722,0.549991
14.884000,-0.017485,0.007067,0.550039
14.886000,-0.017764,0.006427,0.550020
14.890000,-0.018019,0.005805,0.549938
14.890000,-0.018249,0.005203,0.549807
14.892000,-0.018454,0.004624,0.549640
14.894000,-0.018632,0.004070,0.549449
14.896000,-0.018782,0.003541,0.549245
14.898000,-0.018904,0.003039,0.549043
14.902000,-0.018999,0.002565,0.548843
14.902000,-0.019067,0.002117,0.548651
14.904000,-0.019107,0.001697,0.548472
14.908000,-0.019121,0.001303,0.548307
14.908000,-0.019109,0.000936,0.548161
14.910000,-0.019073,0.000595,0.548034
14.912000,-0.019013,0.000279,0.547929
14.916000,-0.018931,-0.000013,0.547847
14.916000,-0.018827,-0.000281,0.547789
14.918000,-0.018703,-0.000526,0.547755
14.920000,-0.018561,-0.000749,0.547744
14.922000,-0.018400,-0.000952,0.547757
14.924000,-0.018222,-0.001135,0.547794
14.926000,-0.018030,-0.001298,0.547853
14.930000,-0.017823,-0.001444,0.547935
14.930000,-0.017602,-0.001572,0.548039
14.932000,-0.017370,-0.001684,0.548165
14.936000,-0.017126,-0.001780,0.548311
14.936000,-0.016873,-0.001862,0.548479
14.938000,-0.016611,-0.001930,0.548667
14.942000,-0.016340,-0.001985,0.548875
14.942000,-0.016062,-0.002029,0.549102
14.944000,-0.015778,-0.002061,0.549348
14.948000,-0.015488,-0.002082,0.549613
14.948000,-0.015193,-0.002093,0.549896
14.950000,-0.014893,-0.002095,0.550197
14.954000,-0.014590,-0.002087,0.550515
14.954000,-0.014284,-0.002071,0.550850
14.956000,-0.013976,-0.002047,0.551202
14.960000,-0.013667,-0.002015,0.551570
14.960000,-0.013356,-0.001976,0.551955
14.962000,-0.013044,-0.001931,0.552355
14.966000,-0.012732,-0.001879,0.552771
14.968000,-0.012421,-0.001821,0.553203
14.968000,-0.012110,-0.001758,0.553650
14.970000,-0.011800,-0.001689,0.554111
14.972000,-0.011491,-0.001614,0.554588
14.974000,-0.011183,-0.001535,0.555080
14.978000,-0.010876,-0.001451,0.555586
14.980000,-0.010572,-0.001363,0.556107
14.980000,-0.010269,-0.001270,0.556642
14.982000,-0.009968,-0.001173,0.557192
14.986000,-0.009670,-0.001072,0.557756
14.986000,-0.009375,-0.000967,0.558335
14.988000,-0.009082,-0.000858,0.558927
14.992000,-0.008792,-0.000745,0.559534
14.994000,-0.008505,-0.000629,0.560154
14.994000,-0.008222,-0.000509,0.560787
14.996000,-0.007942,-0.000387,0.561434
14.998000,-0.007666,-0.000261,0.562095
15.002000,-0.007393,-0.000133,0.562769
15.004000,-0.007124,-0.000002,0.563458
15.004000,-0.006859,0.000132,0.564160
15.006000,-0.006598,0.000267,0.564876
15.008000,-0.006341,0.000405,0.565606
15.012000,-0.006088,0.000545,0.566350
15.014000,-0.005839,0.000686,0.567106
15.014000,-0.005594,0.000829,0.567873
15.016000,-0.005353,0.000973,0.568653
15.018000,-0.005117,0.001118,0.569445
15.022000,-0.004885,0.001264,0.570249
15.022000,-0.004657,0.001411,0.571065
15.024000,-0.004433,0.001559,0.571894
15.026000,-0.004213,0.001708,0.572737
15.030000,-0.003997,0.001858,0.573592
15.032000,-0.003785,0.002008,0.574462
15.032000,-0.003577,0.002159,0.575345
15.034000,-0.003374,0.002309,0.576242
15.036000,-0.003173,0.002460,0.577153
15.038000,-0.003173,0.002460,0.577153
15.040000,-0.002786,0.002759,0.578983
15.042000,-0.002599,0.002906,0.579902
15.044000,-0.002415,0.003052,0.580828
15.046000,-0.002235,0.003197,0.581759
15.048000,-0.002058,0.003342,0.582698
15.052000,-0.001884,0.003486,0.583646
15.052000,-0.001713,0.003629,0.584606
15.054000,-0.001545,0.003772,0.585579
15.058000,-0.001380,0.003914,0.586567
15.060000,-0.001217,0.004056,0.587576
15.060000,-0.001057,0.004198,0.588603
15.064000,-0.000902,0.004334,0.589601
15.066000,-0.001016,0.004556,0.590520
15.066000,-0.001382,0.004856,0.591377
15.070000,-0.001914,0.005196,0.592066
15.072000,-0.002571,0.005570,0.592581
15.072000,-0.003313,0.005974,0.592917
15.074000,-0.004118,0.006404,0.593086
15.078000,-0.004964,0.006859,0.593108
15.078000,-0.005836,0.007337,0.593002
15.080000,-0.006721,0.007836,0.592791
15.084000,-0.007606,0.008353,0.592494
15.084000,-0.008481,0.008886,0.592128
15.086000,-0.009338,0.009433,0.591709
15.090000,-0.010171,0.009992,0.591271
15.090000,-0.010973,0.010560,0.590824
15.092000,-0.011739,0.011135,0.590382
15.096000,-0.012464,0.011713,0.589951
15.096000,-0.013144,0.012292,0.589535
15.098000,-0.013774,0.012869,0.589138
15.102000,-0.014883,0.014008,0.588412
15.102000,-0.014883,0.014008,0.588412
15.104000,-0.015358,0.014565,0.588085
15.108000,-0.015785,0.015111,0.587785
15.108000,-0.016159,0.015646,0.587512
15.110000,-0.016483,0.016166,0.587266
15.114000,-0.016757,0.016673,0.587045
15.114000,-0.016983,0.017163,0.586851
15.116000,-0.017164,0.017637,0.586682
15.120000,-0.017301,0.018093,0.586539
15.120000,-0.017398,0.018532,0.586422
15.122000,-0.017457,0.018953,0.586331
15.124000,-0.017482,0.019356,0.586265
15.128000,-0.017474,0.019739,0.586224
15.128000,-0.017437,0.020103,0.586207
15.130000,-0.017372,0.020448,0.586215
15.132000,-0.017283,0.020773,0.586246
15.134000,-0.017172,0.021078,0.586299
15.136000,-0.017042,0.021364,0.586374
15.140000,-0.016893,0.021630,0.586468
15.140000,-0.016729,0.021876,0.586582
15.142000,-0.016552,0.022103,0.586714
15.146000,-0.016363,0.022309,0.586864
15.148000,-0.016164,0.022496,0.587032
15.148000,-0.015958,0.022662,0.587216
15.150000,-0.015745,0.022808,0.587415
15.152000,-0.015528,0.022934,0.587630
15.154000,-0.015309,0.023041,0.587859
15.156000,-0.015089,0.023129,0.588103
15.158000,-0.014870,0.023196,0.588360
15.160000,-0.014652,0.023244,0.588631
15.162000,-0.014437,0.023272,0.588913
15.166000,-0.014226,0.023282,0.589207
15.166000,-0.014019,0.023273,0.589512
15.168000,-0.013819,0.023246,0.589828
15.172000,-0.013624,0.023201,0.590153
15.172000,-0.013437,0.023138,0.590489
15.174000,-0.013258,0.023057,0.590835
15.178000,-0.013088,0.022959,0.591190
15.178000,-0.012928,0.022844,0.591554
15.180000,-0.012777,0.022713,0.591928
15.182000,-0.012637,0.022565,0.592311
15.184000,-0.012508,0.022400,0.592703
15.186000,-0.012389,0.022221,0.593104
15.188000,-0.012282,0.022027,0.593513
15.190000,-0.012187,0.021817,0.593930
15.192000,-0.012104,0.021593,0.594356
15.194000,-0.012033,0.021354,0.594790
15.198000,-0.011974,0.021101,0.595232
